30,19,5489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,14,644,39,53,81,96,22,475,1,64,5490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,725,141,1100,4,11,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1624,17,21,33,821,58,55,61,71,21,58,7092,4,7092,7,878,10848,414,6,7,0,0,0,0,0,0,0,0,0,0
204,34,26,5,10849,1021,1915,1093,7093,325,54,16,1,908,10850,66,60,7,2575,0,0,0,0,0,0,0,0,0,0,0,0
135,496,65,735,10,3,10851,167,3340,9,197,27,7094,78,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,7095,7096,7097,314,1277,2379,31,12,191,294,2718,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,177,10852,161,474,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,296,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3416,10,619,84,16,269,1944,3423,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3051,774,6,25,124,3071,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1046,431,308,9,10853,2055,34,172,8,4510,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1039,10,5491,230,35,63,46,1,16,1,32,136,6,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,97,157,1122,291,91,582,4,535,3424,10,1070,10854,4511,44,1,36,102,0,0,0,0,0,0,0,0,0,0,0,0,0
170,24,85,22,270,191,10855,10856,152,70,24,10857,2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,103,35,7098,48,312,4,10858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,10859,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3425,2,1246,673,10,663,7,45,89,84,34,14,349,101,25,2,738,10860,47,0,0,0,0,0,0,0,0,0,0,0,0
218,4,255,1418,91,68,19,2,153,242,6,341,26,15,89,17,7099,7100,7,239,0,0,0,0,0,0,0,0,0,0,0
6,283,516,1299,233,63,120,156,1,1271,80,9,40,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,11,57,470,87,3,4512,14,330,247,1,235,31,510,19,7101,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,11,347,10,166,86,10861,657,5492,11,10862,7102,3426,10863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,300,7,1828,7103,4,2,20,90,18,4513,351,8,766,4514,284,4515,10864,228,7104,592,0,0,0,0,0,0,0,0,0,0
10865,29,9,193,10866,140,73,227,352,1,6,4,88,143,7061,731,56,22,10867,155,0,0,0,0,0,0,0,0,0,0,0
2,768,3,423,7,14,267,7,321,13,103,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1453,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,494,240,4516,2576,3427,7105,592,2,153,10,10868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,132,1,42,11,14,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,4517,10,5493,22,10869,1300,885,48,209,1247,4518,591,78,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,794,7,12,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,10870,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,1022,103,393,1,131,830,9,65,10871,846,4,1659,136,23,7106,38,570,7106,2577,650,102,0,0,0,0,0,0,0,0,0
291,486,10,40,265,7,7107,55,56,611,12,2,2077,619,55,34,5,46,1,1375,0,0,0,0,0,0,0,0,0,0,0
55,460,10,378,10872,11,425,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,71,28,390,20,1,1660,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,159,73,311,401,963,8,584,366,10873,18,569,51,100,953,2804,4,405,6,57,0,0,0,0,0,0,0,0,0,0,0
167,1338,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10874,4389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,180,2,620,22,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3406,510,1,36,8,11,137,10875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,132,1,10876,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,220,61,25,1127,1,233,501,327,4519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,114,3868,5,118,10877,47,80,9,26,2,1736,12,3,518,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,5494,156,1,1454,476,132,50,3,329,70,17,3869,4,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3818,165,1737,10878,23,1151,10879,61,10880,41,10881,10882,35,91,127,61,4520,2806,4521,28,127,47,246,5,395,678,877,0,0,0,0
270,1,64,2,300,30,8,3428,148,89,127,8,703,57,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,24,9,1248,807,301,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,144,10883,5,34,14,721,5,92,1,1376,82,2,6843,178,143,483,1,995,0,0,0,0,0,0,0,0,0,0,0,0
62,86,1720,2078,1661,137,2,10884,3391,889,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10885,84,34,14,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,501,4522,6,19,117,31,6,199,42,47,14,988,10886,7,2,132,1,36,0,0,0,0,0,0,0,0,0,0,0,0
55,63,121,74,41,81,3,488,7,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10887,21,167,6,18,333,3429,220,25,181,29,265,66,25,2079,1,140,134,787,0,0,0,0,0,0,0,0,0,0,0,0
306,7108,10888,57,1,146,3430,57,8,10889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,420,10890,2807,7109,7110,10891,16,624,10892,941,3072,2380,2219,1816,184,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,2080,221,7111,14,349,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,40,20,442,130,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,9,2,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,179,17,49,2,10893,25,237,4,2381,25,54,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,93,8,2,232,19,10894,1,3073,4,1738,1,462,1,1723,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10895,3,277,161,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,145,10896,101,118,60,16,206,23,2382,7112,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10897,431,37,1829,96,18,16,1,838,31,9,10898,10899,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,6,42,12,2,488,75,3,1339,7,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,1096,1739,2578,4,10900,8,51,511,77,1945,4,6,5495,3,93,2383,1096,10901,0,0,0,0,0,0,0,0,0,0,0,0
228,51,20,59,22,12,40,562,7113,602,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,53,61,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,28,331,1,257,16,65,300,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,3026,8,2,297,2,140,32,14,83,10902,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,557,7,15,11,24,376,19,6,17,16,4523,8,3074,197,28,127,12,6,4,11,24,166,1101,1790,0,0,0,0,0,0
55,371,93,124,1,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10903,2579,191,7114,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,10904,2221,4524,10905,4525,3,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,73,133,207,97,31,28,273,12,340,8,248,10906,2,10907,5496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,35,416,20,82,17,59,24,1340,6,227,352,1,2,10908,852,641,2384,68,125,36,10909,0,0,0,0,0,0,0,0,0
10910,1041,95,4526,4,7115,4526,7,69,1,10911,7115,90,97,12,248,17,24,2580,85,0,0,0,0,0,0,0,0,0,0,0
3,986,34,14,585,4,3,884,498,1,699,10912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,16,5,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,609,60,7,33,3075,3870,125,8,2,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,123,10913,10914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,213,151,102,59,175,357,170,535,1,2,1391,1662,157,1,175,192,421,10915,5497,1740,624,75,3,319,0,0,0,0,0,0
7116,18,37,2,575,82,173,3801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3871,384,1,312,1,13,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,120,10916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,144,10917,95,2,337,5498,154,133,400,26,10918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,32,13,30,10,42,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,5,118,257,8,10919,10,2385,10920,381,123,218,1,139,23,4,62,1,22,31,23,0,0,0,0,0,0,0,0,0,0
35,10921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,23,2222,111,107,41,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,34,374,362,1,131,627,30,12,3,5499,41,6,41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,2808,867,11,142,6,115,27,449,512,2809,284,12,2,3431,106,5,41,15,106,24,0,0,0,0,0,0,0,0,0,0
165,11,544,50,69,3076,853,2,168,164,327,61,34,555,841,8,2,1455,94,253,31,2,29,42,0,0,0,0,0,0,0
10922,7,26,59,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,42,305,100,228,717,2,3872,4,175,3,726,1,3873,10923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,5,135,10924,15,1,10925,2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,791,10926,10927,5500,7117,4527,3077,3874,4528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,244,572,1,10928,4,10929,9,10930,584,15,48,360,1008,783,1,357,170,384,743,95,495,5501,135,22,29,0,0,0,0,0
10931,379,580,1,22,23,2,348,10,3,91,261,17,233,104,796,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,46,1,213,2,244,7118,3078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,705,4526,170,1663,15,47,233,6,2774,170,2,503,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,1,69,3079,5502,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,50,42,316,197,10,128,100,1248,65,930,12,2,69,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,10932,7,166,10933,3432,4529,3432,167,57,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,307,9,69,2081,8,3,195,18,114,2223,6,1,22,14,3080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,58,542,387,11,46,1,3,751,1580,233,96,16,1,151,4,151,9,565,197,14,11,136,19,6,0,0,0,0,0,0
403,123,3875,770,7,2,2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,11,358,1,3,1057,1250,229,10,10934,7119,1437,21,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,144,10935,3433,1813,12,2,2336,10936,12,1741,2762,62,1,175,28,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,10937,1,1251,3,3031,10938,33,731,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,502,579,10939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,158,4,4530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,37,8,50,7120,4,62,65,10940,11,67,179,6,25,99,125,1739,10941,7121,47,0,0,0,0,0,0,0,0,0,0,0
165,10942,77,34,34,5,46,1,131,1,3081,111,186,295,13,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,10943,2,725,50,3434,27,18,308,9,7122,4,1251,211,59,964,76,16,79,7123,1,41,0,0,0,0,0,0,0,0,0
47,539,11,3435,700,3851,17,6841,871,384,1,1007,8,2,205,492,10,10944,1284,13,47,0,0,0,0,0,0,0,0,0,0
308,9,2,1642,1,2082,9,3,69,5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,463,62,1,5504,3082,1368,391,412,129,2502,173,148,224,9,813,5505,411,412,158,52,1,16,1905,0,0,0,0,0,0,0
804,5,75,67,1327,4,88,5,16,506,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,134,150,15,224,6,8,4531,4,16,97,10945,291,963,68,11,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,10946,10947,47,312,149,469,8,248,17,24,75,83,109,37,86,10948,0,0,0,0,0,0,0,0,0,0,0,0,0
420,286,9,42,4,37,86,10949,50,2,10950,3047,20,186,32,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,37,1137,42,10951,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811,7,5506,182,3368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10952,10953,47,10954,10955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,9,10956,5507,8,698,1489,1,1568,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,5,8,3,1562,4,3,10957,3876,7124,10958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,2,733,168,1013,15,106,22,2,1383,168,3436,10959,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,48,355,1204,1581,7,46,82,2,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,14,347,58,10960,30,1,1113,8,2,93,17,26,10,3,720,118,9,116,67,337,10,126,590,0,0,0,0,0,0,0
416,1456,10961,386,1,2,3437,1946,232,20,1651,76,656,187,824,14,1664,115,27,0,0,0,0,0,0,0,0,0,0,0,0
713,371,20,82,119,788,284,2,205,4532,7,321,690,17,129,161,326,13,171,0,0,0,0,0,0,0,0,0,0,0,0
6,325,22,2,910,626,94,323,133,37,2,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,72,20,1,26,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,10962,16,86,586,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,31,273,1,36,1,2,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6950,24,29,59,7125,914,1582,6,199,131,1,301,4,5,59,128,771,610,9,2,153,0,0,0,0,0,0,0,0,0,0
30,19,7126,1830,4,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,357,227,9,10963,10964,19,616,241,10965,5508,7127,3438,10966,601,3878,1831,79,10967,3879,0,0,0,0,0,0,0,0,0,0,0
46,1,2,252,467,10968,102,68,3052,2812,39,642,66,11,1832,252,467,7,10969,0,0,0,0,0,0,0,0,0,0,0,0
73,135,3439,51,10,240,10970,178,33,51,207,4533,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10971,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,3,2211,282,7,12,963,4,56,22,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,252,455,3880,2386,4,10972,1,1515,3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,1,36,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,14,124,864,2224,364,269,86,239,3440,864,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,382,235,13,4,96,43,5,7128,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10973,29,1,22,1205,10,70,10974,3083,10975,148,157,15,3441,1742,54,161,41,6,111,54,0,0,0,0,0,0,0,0,0
208,1,213,40,2998,17,2,2581,90,97,7129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386,2,2356,6986,34,30,10,1923,23,2551,461,11,45,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,510,1,22,130,14,18,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7130,4534,1434,39,41,171,10,15,298,402,123,115,372,35,1152,20,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0
38,144,10976,15,135,799,486,10,40,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,278,3881,67,196,76,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,187,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,65,4535,7131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,210,7,229,264,1,41,81,3,42,3882,8,12,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,5,778,40,1186,4,119,2,132,77,122,5,32,10977,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5509,15,39,16,146,44,105,102,105,9,2,141,316,566,54,92,1,32,12,240,265,4536,0,0,0,0,0,0,0,0,0
71,65,4537,3883,1431,10978,1583,245,101,134,64,5,279,34,40,650,4538,918,30,186,637,0,0,0,0,0,0,0,0,0,0
237,77,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,3,2813,7,4539,23,58,2,2814,11,10979,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,253,163,12,6,5,59,188,117,6,160,3884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,255,5,12,415,9,2,153,265,8,2,271,29,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,72,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,3,91,431,19,3885,4,7132,44,46,1,87,126,84,569,13,1358,10,3886,75,7024,870,0,0,0,0,0,0,0,0,0
10980,24,1,662,3887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,787,3888,97,486,10,3,195,9,158,52,27,88,5,103,229,130,155,0,0,0,0,0,0,0,0,0,0,0,0,0
325,22,23,7133,28,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,270,11,70,10981,25,99,57,8,2387,52,1,128,100,57,31,1,42,2319,10982,0,0,0,0,0,0,0,0,0,0,0
25,187,2804,58,1301,10983,2225,10,849,281,266,3,205,1036,18,255,126,4,37,136,307,0,0,0,0,0,0,0,0,0,0
90,1252,3,888,12,2,3889,6,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,35,2,1250,7134,10,21,4540,966,249,421,8,12,2,6942,1584,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,673,25,239,1200,81,255,2,70,996,84,118,1886,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,103,2804,58,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,92,1,169,61,26,18,16,1,253,2,29,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5510,9,2,349,1071,10984,2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,48,175,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,5511,117,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7135,10985,105,7135,2377,4541,66,5,41,4,4541,66,5,39,99,359,23,10986,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,1047,1047,746,113,310,721,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,27,12,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,11,24,1444,45,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,199,355,1087,330,330,3890,12,516,725,283,49,565,49,565,283,516,725,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,501,1947,9,5,4,6,161,234,13,589,9,65,603,96,263,57,160,268,0,0,0,0,0,0,0,0,0,0,0,0
10987,2583,7136,1291,944,376,6,17,66,522,31,156,224,4,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,16,5,97,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,3084,5512,10988,11,46,1,87,2,2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,311,82,48,151,17,37,42,111,1744,148,28,1551,842,131,5513,13,65,868,78,2076,0,0,0,0,0,0,0,0,0,0
77,101,2,3085,7,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,118,82,1,2584,881,350,35,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1929,19,7137,16,215,98,544,2058,4367,7137,2388,27,1457,2058,4367,5514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,16,2815,872,12,3,203,18,1152,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,862,7,4,10989,6,389,169,338,16,160,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,11,54,270,5,118,475,1,213,2,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10990,37,3442,225,10991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10992,68,12,3,132,1,5515,318,33,128,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,41,2389,189,74,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,166,475,1,462,3,1632,830,3,1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,4542,34,51,3443,10,2227,94,3,10993,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,35,490,3,153,242,464,6,4503,3,576,4,39,53,55,1,41,105,150,0,0,0,0,0,0,0,0,0,0,0,0
10994,1393,823,14,83,1624,10,92,3444,183,12,210,41,16,171,3362,7138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,90,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10995,47,932,1585,5516,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,2,10996,9,2,450,8,3,2228,15,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,10997,12,102,93,56,496,575,1,2,168,135,22,12,18,148,2084,66,357,7,58,0,0,0,0,0,0,0,0,0,0
3445,48,355,11,2816,3,42,127,23,2,2081,58,55,10998,10999,1834,122,1,7139,2,3892,3086,0,0,0,0,0,0,0,0,0
678,16,89,52,166,11000,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,2,1835,450,111,243,14,112,17,37,65,174,298,44,15,11,420,307,58,4,227,352,1,116,45,0,0,0,0,0,0
47,791,67,21,29,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,5499,2374,2,2229,3446,7140,215,13,18,2585,3,294,633,1,2,768,15,537,11001,247,18,42,0,0,0,0,0,0,0,0
558,510,42,138,155,733,92,1,32,2511,336,14,59,117,6,356,28,68,1322,0,0,0,0,0,0,0,0,0,0,0,0
